Year,State,County,Measurement,Unit,Value
2007,MICHIGAN,SHIAWASSEE,Area Harvested,Hectares,262.641214
2007,MICHIGAN,SHIAWASSEE,Production,Tonnes,15499
2007,MICHIGAN,LAPEER,Area Harvested,Hectares,426.94373
2007,MICHIGAN,LAPEER,Production,Tonnes,25899
2007,MICHIGAN,ST CLAIR,Area Harvested,Hectares,469.031074
2007,MICHIGAN,ST CLAIR,Production,Tonnes,23716
2007,MINNESOTA,KANDIYOHI,Area Harvested,Hectares,5407.414332
2007,MINNESOTA,KANDIYOHI,Production,Tonnes,354491
2007,MINNESOTA,MEEKER,Area Harvested,Hectares,622.002382
2007,MINNESOTA,MEEKER,Production,Tonnes,43873
2007,MINNESOTA,RENVILLE,Area Harvested,Hectares,16904.138906
2007,MINNESOTA,RENVILLE,Production,Tonnes,1125749
2007,MINNESOTA,SIBLEY,Area Harvested,Hectares,770.117458
2007,MINNESOTA,SIBLEY,Production,Tonnes,48875
2007,MINNESOTA,STEARNS,Area Harvested,Hectares,734.100404
2007,MINNESOTA,STEARNS,Production,Tonnes,40273
2007,MINNESOTA,BECKER,Area Harvested,Hectares,3361.726602
2007,MINNESOTA,BECKER,Production,Tonnes,201070
2007,MINNESOTA,CLAY,Area Harvested,Hectares,22953.385234
2007,MINNESOTA,CLAY,Production,Tonnes,1245833
2007,MINNESOTA,KITTSON,Area Harvested,Hectares,12174.168938
2007,MINNESOTA,KITTSON,Production,Tonnes,608419
2007,MINNESOTA,MAHNOMEN,Area Harvested,Hectares,1596.48627
2007,MINNESOTA,MAHNOMEN,Production,Tonnes,96042
2007,MINNESOTA,MARSHALL,Area Harvested,Hectares,19679.070808
2007,MINNESOTA,MARSHALL,Production,Tonnes,1079598
2007,MINNESOTA,NORMAN,Area Harvested,Hectares,19377.579738
2007,MINNESOTA,NORMAN,Production,Tonnes,1156805
2007,MINNESOTA,POLK,Area Harvested,Hectares,40719.910006
2007,MINNESOTA,POLK,Production,Tonnes,2517481
2007,MINNESOTA,RED LAKE,Area Harvested,Hectares,505.8575
2007,MINNESOTA,RED LAKE,Production,Tonnes,27550
2007,MINNESOTA,ROSEAU,Area Harvested,Hectares,647.4976
2007,MINNESOTA,ROSEAU,Production,Tonnes,28481
2007,MINNESOTA,REDWOOD,Area Harvested,Hectares,1943.706858
2007,MINNESOTA,REDWOOD,Production,Tonnes,125003
2007,MINNESOTA,CHIPPEWA,Area Harvested,Hectares,14798.152962
2007,MINNESOTA,CHIPPEWA,Production,Tonnes,950131
2007,MINNESOTA,GRANT,Area Harvested,Hectares,3572.568008
2007,MINNESOTA,GRANT,Production,Tonnes,183840
2007,MINNESOTA,OTTER TAIL,Area Harvested,Hectares,1106.006838
2007,MINNESOTA,OTTER TAIL,Production,Tonnes,54255
2007,MINNESOTA,POPE,Area Harvested,Hectares,808.157942
2007,MINNESOTA,POPE,Production,Tonnes,44455
2007,MINNESOTA,STEVENS,Area Harvested,Hectares,1828.776034
2007,MINNESOTA,STEVENS,Production,Tonnes,122084
2007,MINNESOTA,SWIFT,Area Harvested,Hectares,1519.191244
2007,MINNESOTA,SWIFT,Production,Tonnes,87311
2007,MINNESOTA,TRAVERSE,Area Harvested,Hectares,3273.505054
2007,MINNESOTA,TRAVERSE,Production,Tonnes,165099
2007,MINNESOTA,WILKIN,Area Harvested,Hectares,20297.835702
2007,MINNESOTA,WILKIN,Production,Tonnes,1004497
2007,MINNESOTA,YELLOW MEDICINE,Area Harvested,Hectares,1131.502056
2007,MINNESOTA,YELLOW MEDICINE,Production,Tonnes,67147
2007,MONTANA,DAWSON,Area Harvested,Hectares,912.56693
2007,MONTANA,DAWSON,Production,Tonnes,50133
2007,MONTANA,RICHLAND,Area Harvested,Hectares,6167.009954
2007,MONTANA,RICHLAND,Production,Tonnes,364755
2007,MONTANA,BIG HORN,Area Harvested,Hectares,3943.260384
2007,MONTANA,BIG HORN,Production,Tonnes,238644
2007,MONTANA,CARBON,Area Harvested,Hectares,1337.48723
2007,MONTANA,CARBON,Production,Tonnes,86565
2007,MONTANA,TREASURE,Area Harvested,Hectares,1621.981488
2007,MONTANA,TREASURE,Production,Tonnes,117838
2007,MONTANA,YELLOWSTONE,Area Harvested,Hectares,3320.44863
2007,MONTANA,YELLOWSTONE,Production,Tonnes,199372
2007,MONTANA,CUSTER,Area Harvested,Hectares,309.989476
2007,MONTANA,CUSTER,Production,Tonnes,20218
2007,MONTANA,PRAIRIE,Area Harvested,Hectares,689.98963
2007,MONTANA,PRAIRIE,Production,Tonnes,38817
2007,MONTANA,ROSEBUD,Area Harvested,Hectares,604.600884
2007,MONTANA,ROSEBUD,Production,Tonnes,36347
2007,NEBRASKA,BOX BUTTE,Area Harvested,Hectares,6919.725914
2007,NEBRASKA,BOX BUTTE,Production,Tonnes,405620
2007,NEBRASKA,CHEYENNE,Area Harvested,Hectares,343.578414
2007,NEBRASKA,CHEYENNE,Production,Tonnes,18296
2007,NEBRASKA,DAWES,Area Harvested,Hectares,178.06184
2007,NEBRASKA,DAWES,Production,Tonnes,9680
2007,NEBRASKA,GARDEN,Area Harvested,Hectares,251.310006
2007,NEBRASKA,GARDEN,Production,Tonnes,14904
2007,NEBRASKA,KIMBALL,Area Harvested,Hectares,2005.623816
2007,NEBRASKA,KIMBALL,Production,Tonnes,132366
2007,NEBRASKA,MORRILL,Area Harvested,Hectares,2680.640064
2007,NEBRASKA,MORRILL,Production,Tonnes,157674
2007,NEBRASKA,SCOTTS BLUFF,Area Harvested,Hectares,3004.79355
2007,NEBRASKA,SCOTTS BLUFF,Production,Tonnes,167973
2007,NEBRASKA,SHERIDAN,Area Harvested,Hectares,840.128136
2007,NEBRASKA,SHERIDAN,Production,Tonnes,46326
2007,NEBRASKA,SIOUX,Area Harvested,Hectares,290.969234
2007,NEBRASKA,SIOUX,Production,Tonnes,17147
2007,NEBRASKA,KEITH,Area Harvested,Hectares,645.878856
2007,NEBRASKA,KEITH,Production,Tonnes,37425
2007,NEBRASKA,PERKINS,Area Harvested,Hectares,820.703208
2007,NEBRASKA,PERKINS,Production,Tonnes,44616
2007,NORTH DAKOTA,CASS,Area Harvested,Hectares,9523.880324
2007,NORTH DAKOTA,CASS,Production,Tonnes,546719
2007,NORTH DAKOTA,TRAILL,Area Harvested,Hectares,11049.546544
2007,NORTH DAKOTA,TRAILL,Production,Tonnes,641237
2007,NORTH DAKOTA,GRAND FORKS,Area Harvested,Hectares,12784.435426
2007,NORTH DAKOTA,GRAND FORKS,Production,Tonnes,765708
2007,NORTH DAKOTA,PEMBINA,Area Harvested,Hectares,30678.840974
2007,NORTH DAKOTA,PEMBINA,Production,Tonnes,1764319
2007,NORTH DAKOTA,WALSH,Area Harvested,Hectares,17794.04342
2007,NORTH DAKOTA,WALSH,Production,Tonnes,1062279
2007,NORTH DAKOTA,RICHLAND,Area Harvested,Hectares,11950.37758
2007,NORTH DAKOTA,RICHLAND,Production,Tonnes,582120
2007,NORTH DAKOTA,MCKENZIE,Area Harvested,Hectares,4330.949572
2007,NORTH DAKOTA,MCKENZIE,Production,Tonnes,263709
2007,OREGON,UNION,Area Harvested,Hectares,811.800116
2007,OREGON,UNION,Production,Tonnes,54851
2007,OREGON,MALHEUR,Area Harvested,Hectares,3733.633036
2007,OREGON,MALHEUR,Production,Tonnes,291382
2007,WASHINGTON,BENTON,Area Harvested,Hectares,840.128136
2007,WASHINGTON,BENTON,Production,Tonnes,80206
2007,WYOMING,BIG HORN,Area Harvested,Hectares,3090.586982
2007,WYOMING,BIG HORN,Production,Tonnes,164442
2007,WYOMING,FREMONT,Area Harvested,Hectares,553.610448
2007,WYOMING,FREMONT,Production,Tonnes,33348
2007,WYOMING,PARK,Area Harvested,Hectares,4572.142428
2007,WYOMING,PARK,Production,Tonnes,235622
2007,WYOMING,WASHAKIE,Area Harvested,Hectares,2698.850934
2007,WYOMING,WASHAKIE,Production,Tonnes,154943
2007,WYOMING,GOSHEN,Area Harvested,Hectares,369.073632
2007,WYOMING,GOSHEN,Production,Tonnes,21573
2007,WYOMING,LARAMIE,Area Harvested,Hectares,293.802036
2007,WYOMING,LARAMIE,Production,Tonnes,17247
2007,WYOMING,PLATTE,Area Harvested,Hectares,878.977992
2007,WYOMING,PLATTE,Production,Tonnes,48426
2002,CALIFORNIA,FRESNO,Area Harvested,Hectares,5394.46438
2002,CALIFORNIA,FRESNO,Production,Tonnes,459770
2002,CALIFORNIA,KERN,Area Harvested,Hectares,1376.741772
2002,CALIFORNIA,KERN,Production,Tonnes,129887
2002,CALIFORNIA,KINGS,Area Harvested,Hectares,1330.607568
2002,CALIFORNIA,KINGS,Production,Tonnes,102191
2002,CALIFORNIA,MADERA,Area Harvested,Hectares,122.619858
2002,CALIFORNIA,MADERA,Production,Tonnes,10531
2002,CALIFORNIA,MERCED,Area Harvested,Hectares,2086.561016
2002,CALIFORNIA,MERCED,Production,Tonnes,159051
2002,CALIFORNIA,STANISLAUS,Area Harvested,Hectares,163.493144
2002,CALIFORNIA,STANISLAUS,Production,Tonnes,12170
2002,CALIFORNIA,TULARE,Area Harvested,Hectares,441.512426
2002,CALIFORNIA,TULARE,Production,Tonnes,46570
2002,CALIFORNIA,IMPERIAL,Area Harvested,Hectares,11454.63723
2002,CALIFORNIA,IMPERIAL,Production,Tonnes,1128070
2002,COLORADO,PHILLIPS,Area Harvested,Hectares,1327.774766
2002,COLORADO,PHILLIPS,Production,Tonnes,71430
2002,COLORADO,WASHINGTON,Area Harvested,Hectares,404.281314
2002,COLORADO,WASHINGTON,Production,Tonnes,30276
2002,COLORADO,YUMA,Area Harvested,Hectares,1727.604534
2002,COLORADO,YUMA,Production,Tonnes,103372
2002,COLORADO,BOULDER,Area Harvested,Hectares,508.285616
2002,COLORADO,BOULDER,Production,Tonnes,15684
2002,COLORADO,LARIMER,Area Harvested,Hectares,1131.502056
2002,COLORADO,LARIMER,Production,Tonnes,48029
2002,COLORADO,LOGAN,Area Harvested,Hectares,2304.68677
2002,COLORADO,LOGAN,Production,Tonnes,108480
2002,COLORADO,MORGAN,Area Harvested,Hectares,1114.100558
2002,COLORADO,MORGAN,Production,Tonnes,51892
2002,COLORADO,SEDGWICK,Area Harvested,Hectares,486.837258
2002,COLORADO,SEDGWICK,Production,Tonnes,24306
2002,COLORADO,WELD,Area Harvested,Hectares,6782.132674
2002,COLORADO,WELD,Production,Tonnes,338862
2002,IDAHO,BINGHAM,Area Harvested,Hectares,10349.439764
2002,IDAHO,BINGHAM,Production,Tonnes,640249
2002,IDAHO,POWER,Area Harvested,Hectares,5271.03515
2002,IDAHO,POWER,Production,Tonnes,321181
2002,IDAHO,CASSIA,Area Harvested,Hectares,14859.260548
2002,IDAHO,CASSIA,Production,Tonnes,887209
2002,IDAHO,GOODING,Area Harvested,Hectares,1322.513848
2002,IDAHO,GOODING,Production,Tonnes,81151
2002,IDAHO,JEROME,Area Harvested,Hectares,5256.87114
2002,IDAHO,JEROME,Production,Tonnes,315056
2002,IDAHO,LINCOLN,Area Harvested,Hectares,2122.173384
2002,IDAHO,LINCOLN,Production,Tonnes,105513
2002,IDAHO,MINIDOKA,Area Harvested,Hectares,19345.609544
2002,IDAHO,MINIDOKA,Production,Tonnes,1058414
2002,IDAHO,TWIN FALLS,Area Harvested,Hectares,6704.028276
2002,IDAHO,TWIN FALLS,Production,Tonnes,418971
2002,IDAHO,ADA,Area Harvested,Hectares,1841.725986
2002,IDAHO,ADA,Production,Tonnes,129483
2002,IDAHO,CANYON,Area Harvested,Hectares,5045.220362
2002,IDAHO,CANYON,Production,Tonnes,350797
2002,IDAHO,ELMORE,Area Harvested,Hectares,5966.285698
2002,IDAHO,ELMORE,Production,Tonnes,358895
2002,IDAHO,OWYHEE,Area Harvested,Hectares,2061.065798
2002,IDAHO,OWYHEE,Production,Tonnes,124167
2002,IDAHO,PAYETTE,Area Harvested,Hectares,1167.114424
2002,IDAHO,PAYETTE,Production,Tonnes,82155
2002,MICHIGAN,GLADWIN,Area Harvested,Hectares,618.360208
2002,MICHIGAN,GLADWIN,Production,Tonnes,26468
2002,MICHIGAN,GRATIOT,Area Harvested,Hectares,7268.565246
2002,MICHIGAN,GRATIOT,Production,Tonnes,330923
2002,MICHIGAN,ISABELLA,Area Harvested,Hectares,448.796774
2002,MICHIGAN,ISABELLA,Production,Tonnes,18623
2002,MICHIGAN,MIDLAND,Area Harvested,Hectares,1200.703362
2002,MICHIGAN,MIDLAND,Production,Tonnes,50955
2002,MICHIGAN,MONTCALM,Area Harvested,Hectares,711.437988
2002,MICHIGAN,MONTCALM,Production,Tonnes,33316
2002,MICHIGAN,ARENAC,Area Harvested,Hectares,2220.107396
2002,MICHIGAN,ARENAC,Production,Tonnes,101463
2002,MICHIGAN,BAY,Area Harvested,Hectares,8331.675368
2002,MICHIGAN,BAY,Production,Tonnes,341126
2002,MICHIGAN,HURON,Area Harvested,Hectares,23149.253258
2002,MICHIGAN,HURON,Production,Tonnes,1139948
2002,MICHIGAN,SAGINAW,Area Harvested,Hectares,7916.872218
2002,MICHIGAN,SAGINAW,Production,Tonnes,348826
2002,MICHIGAN,SANILAC,Area Harvested,Hectares,8384.689234
2002,MICHIGAN,SANILAC,Production,Tonnes,372514
2002,MICHIGAN,TUSCOLA,Area Harvested,Hectares,10465.584646
2002,MICHIGAN,TUSCOLA,Production,Tonnes,469760
2002,MICHIGAN,CLINTON,Production,Tonnes,15230
2002,MICHIGAN,GENESEE,Area Harvested,Hectares,75.271596
2002,MICHIGAN,GENESEE,Production,Tonnes,4393
2002,MICHIGAN,LAPEER,Area Harvested,Hectares,287.32706
2002,MICHIGAN,LAPEER,Production,Tonnes,15885
2002,MICHIGAN,LENAWEE,Area Harvested,Hectares,318.083196
2002,MICHIGAN,LENAWEE,Production,Tonnes,11973
2002,MICHIGAN,ST CLAIR,Area Harvested,Hectares,541.065182
2002,MICHIGAN,ST CLAIR,Production,Tonnes,24008
2002,MINNESOTA,KANDIYOHI,Area Harvested,Hectares,5685.433614
2002,MINNESOTA,KANDIYOHI,Production,Tonnes,261434
2002,MINNESOTA,MEEKER,Area Harvested,Hectares,398.61571
2002,MINNESOTA,MEEKER,Production,Tonnes,20235
2002,MINNESOTA,RENVILLE,Area Harvested,Hectares,19495.74805
2002,MINNESOTA,RENVILLE,Production,Tonnes,979043
2002,MINNESOTA,SIBLEY,Area Harvested,Hectares,980.149492
2002,MINNESOTA,SIBLEY,Production,Tonnes,53442
2002,MINNESOTA,STEARNS,Area Harvested,Hectares,679.063108
2002,MINNESOTA,STEARNS,Production,Tonnes,35870
2002,MINNESOTA,BECKER,Area Harvested,Hectares,3075.6136
2002,MINNESOTA,BECKER,Production,Tonnes,143770
2002,MINNESOTA,CLAY,Area Harvested,Hectares,23526.42061
2002,MINNESOTA,CLAY,Production,Tonnes,1027036
2002,MINNESOTA,KITTSON,Area Harvested,Hectares,14138.919468
2002,MINNESOTA,KITTSON,Production,Tonnes,631845
2002,MINNESOTA,MAHNOMEN,Area Harvested,Hectares,1212.439256
2002,MINNESOTA,MAHNOMEN,Production,Tonnes,38427
2002,MINNESOTA,MARSHALL,Area Harvested,Hectares,18579.538946
2002,MINNESOTA,MARSHALL,Production,Tonnes,787345
2002,MINNESOTA,NORMAN,Area Harvested,Hectares,17315.299882
2002,MINNESOTA,NORMAN,Production,Tonnes,647096
2002,MINNESOTA,POLK,Area Harvested,Hectares,41481.933744
2002,MINNESOTA,POLK,Production,Tonnes,1804192
2002,MINNESOTA,ROSEAU,Area Harvested,Hectares,50.181064
2002,MINNESOTA,ROSEAU,Production,Tonnes,1669
2002,MINNESOTA,NICOLLET,Area Harvested,Hectares,40.873286
2002,MINNESOTA,NICOLLET,Production,Tonnes,2090
2002,MINNESOTA,REDWOOD,Area Harvested,Hectares,1619.958058
2002,MINNESOTA,REDWOOD,Production,Tonnes,75319
2002,MINNESOTA,CHIPPEWA,Area Harvested,Hectares,11953.210382
2002,MINNESOTA,CHIPPEWA,Production,Tonnes,615176
2002,MINNESOTA,GRANT,Area Harvested,Hectares,4366.157254
2002,MINNESOTA,GRANT,Production,Tonnes,219250
2002,MINNESOTA,OTTER TAIL,Area Harvested,Hectares,779.02055
2002,MINNESOTA,OTTER TAIL,Production,Tonnes,35093
2002,MINNESOTA,POPE,Area Harvested,Hectares,661.66161
2002,MINNESOTA,POPE,Production,Tonnes,30795
2002,MINNESOTA,STEVENS,Area Harvested,Hectares,1181.278434
2002,MINNESOTA,STEVENS,Production,Tonnes,69127
2002,MINNESOTA,SWIFT,Area Harvested,Hectares,1280.83119
2002,MINNESOTA,SWIFT,Production,Tonnes,67877
2002,MINNESOTA,TRAVERSE,Area Harvested,Hectares,4175.145462
2002,MINNESOTA,TRAVERSE,Production,Tonnes,207478
2002,MINNESOTA,WILKIN,Area Harvested,Hectares,18160.28425
2002,MINNESOTA,WILKIN,Production,Tonnes,947764
2002,MINNESOTA,YELLOW MEDICINE,Area Harvested,Hectares,1394.14327
2002,MINNESOTA,YELLOW MEDICINE,Production,Tonnes,69931
2002,MONTANA,DAWSON,Area Harvested,Hectares,1143.642636
2002,MONTANA,DAWSON,Production,Tonnes,57164
2002,MONTANA,RICHLAND,Area Harvested,Hectares,7364.880514
2002,MONTANA,RICHLAND,Production,Tonnes,366623
2002,MONTANA,ROOSEVELT,Area Harvested,Hectares,1961.108356
2002,MONTANA,ROOSEVELT,Production,Tonnes,81753
2002,MONTANA,BIG HORN,Area Harvested,Hectares,3042.834034
2002,MONTANA,BIG HORN,Production,Tonnes,148208
2002,MONTANA,CARBON,Area Harvested,Hectares,1664.878204
2002,MONTANA,CARBON,Production,Tonnes,82411
2002,MONTANA,TREASURE,Area Harvested,Hectares,1131.502056
2002,MONTANA,TREASURE,Production,Tonnes,62812
2002,MONTANA,YELLOWSTONE,Area Harvested,Hectares,3724.729944
2002,MONTANA,YELLOWSTONE,Production,Tonnes,188403
2002,MONTANA,CUSTER,Area Harvested,Hectares,645.069484
2002,MONTANA,CUSTER,Production,Tonnes,31302
2002,MONTANA,PRAIRIE,Area Harvested,Hectares,863.195238
2002,MONTANA,PRAIRIE,Production,Tonnes,42180
2002,MONTANA,ROSEBUD,Area Harvested,Hectares,892.737316
2002,MONTANA,ROSEBUD,Production,Tonnes,52378
2002,NEBRASKA,BOX BUTTE,Area Harvested,Hectares,7115.593938
2002,NEBRASKA,BOX BUTTE,Production,Tonnes,312299
2002,NEBRASKA,CHEYENNE,Area Harvested,Hectares,688.370886
2002,NEBRASKA,CHEYENNE,Production,Tonnes,35449
2002,NEBRASKA,KIMBALL,Area Harvested,Hectares,1582.726946
2002,NEBRASKA,KIMBALL,Production,Tonnes,60102
2002,NEBRASKA,MORRILL,Area Harvested,Hectares,1624.004918
2002,NEBRASKA,MORRILL,Production,Tonnes,71256
2002,NEBRASKA,SCOTTS BLUFF,Area Harvested,Hectares,2562.471752
2002,NEBRASKA,SCOTTS BLUFF,Production,Tonnes,114258
2002,NEBRASKA,SHERIDAN,Area Harvested,Hectares,513.95122
2002,NEBRASKA,SHERIDAN,Production,Tonnes,28829
2002,NEBRASKA,SIOUX,Area Harvested,Hectares,335.484694
2002,NEBRASKA,SIOUX,Production,Tonnes,14526
2002,NEBRASKA,CHASE,Area Harvested,Hectares,248.072518
2002,NEBRASKA,CHASE,Production,Tonnes,12237
2002,NEBRASKA,KEITH,Area Harvested,Hectares,780.639294
2002,NEBRASKA,KEITH,Production,Tonnes,51088
2002,NORTH DAKOTA,CASS,Area Harvested,Hectares,9032.996206
2002,NORTH DAKOTA,CASS,Production,Tonnes,424638
2002,NORTH DAKOTA,TRAILL,Area Harvested,Hectares,12279.387298
2002,NORTH DAKOTA,TRAILL,Production,Tonnes,552811
2002,NORTH DAKOTA,GRAND FORKS,Area Harvested,Hectares,13927.673376
2002,NORTH DAKOTA,GRAND FORKS,Production,Tonnes,636678
2002,NORTH DAKOTA,PEMBINA,Area Harvested,Hectares,29118.776444
2002,NORTH DAKOTA,PEMBINA,Production,Tonnes,1223603
2002,NORTH DAKOTA,WALSH,Area Harvested,Hectares,19439.09201
2002,NORTH DAKOTA,WALSH,Production,Tonnes,898939
2002,NORTH DAKOTA,RICHLAND,Area Harvested,Hectares,15037.727074
2002,NORTH DAKOTA,RICHLAND,Production,Tonnes,748512
2002,NORTH DAKOTA,MCKENZIE,Area Harvested,Hectares,4423.21798
2002,NORTH DAKOTA,MCKENZIE,Production,Tonnes,228363
2002,OHIO,ERIE,Area Harvested,Hectares,208.41329
2002,OHIO,ERIE,Production,Tonnes,11444
2002,OHIO,OTTAWA,Area Harvested,Hectares,80.127828
2002,OHIO,OTTAWA,Production,Tonnes,3552
2002,OHIO,SANDUSKY,Area Harvested,Hectares,132.332322
2002,OHIO,SANDUSKY,Production,Tonnes,8026
2002,OHIO,WOOD,Area Harvested,Hectares,113.31208
2002,OHIO,WOOD,Production,Tonnes,5480
2002,OREGON,MALHEUR,Area Harvested,Hectares,3550.310278
2002,OREGON,MALHEUR,Production,Tonnes,249295
2002,WASHINGTON,BENTON,Area Harvested,Hectares,1501.789746
2002,WASHINGTON,BENTON,Production,Tonnes,130149
2002,WYOMING,BIG HORN,Area Harvested,Hectares,3289.287808
2002,WYOMING,BIG HORN,Production,Tonnes,156702
2002,WYOMING,FREMONT,Area Harvested,Hectares,791.565816
2002,WYOMING,FREMONT,Production,Tonnes,35560
2002,WYOMING,PARK,Area Harvested,Hectares,4896.7006
2002,WYOMING,PARK,Production,Tonnes,238484
2002,WYOMING,WASHAKIE,Area Harvested,Hectares,2784.23968
2002,WYOMING,WASHAKIE,Production,Tonnes,138256
2002,WYOMING,GOSHEN,Area Harvested,Hectares,1606.198734
2002,WYOMING,GOSHEN,Production,Tonnes,65312
2002,WYOMING,LARAMIE,Area Harvested,Hectares,377.976724
2002,WYOMING,LARAMIE,Production,Tonnes,16494
2002,WYOMING,PLATTE,Area Harvested,Hectares,865.218668
2002,WYOMING,PLATTE,Production,Tonnes,32202
1997,CALIFORNIA,MONTEREY,Area Harvested,Hectares,74.86691
1997,CALIFORNIA,MONTEREY,Production,Tonnes,5457
1997,CALIFORNIA,FRESNO,Area Harvested,Hectares,6098.213334
1997,CALIFORNIA,FRESNO,Production,Tonnes,424291
1997,CALIFORNIA,KERN,Area Harvested,Hectares,2120.55464
1997,CALIFORNIA,KERN,Production,Tonnes,164385
1997,CALIFORNIA,KINGS,Area Harvested,Hectares,827.178184
1997,CALIFORNIA,KINGS,Production,Tonnes,57487
1997,CALIFORNIA,MADERA,Area Harvested,Hectares,201.128942
1997,CALIFORNIA,MADERA,Production,Tonnes,12466
1997,CALIFORNIA,MERCED,Area Harvested,Hectares,3420.001386
1997,CALIFORNIA,MERCED,Production,Tonnes,221943
1997,CALIFORNIA,SAN JOAQUIN,Area Harvested,Hectares,3410.693608
1997,CALIFORNIA,SAN JOAQUIN,Production,Tonnes,224427
1997,CALIFORNIA,TULARE,Area Harvested,Hectares,832.439102
1997,CALIFORNIA,TULARE,Production,Tonnes,64477
1997,CALIFORNIA,IMPERIAL,Area Harvested,Hectares,14476.832278
1997,CALIFORNIA,IMPERIAL,Production,Tonnes,1110927
1997,COLORADO,ADAMS,Area Harvested,Hectares,431.395276
1997,COLORADO,ADAMS,Production,Tonnes,22216
1997,COLORADO,PHILLIPS,Area Harvested,Hectares,1869.244634
1997,COLORADO,PHILLIPS,Production,Tonnes,97216
1997,COLORADO,WASHINGTON,Area Harvested,Hectares,764.047168
1997,COLORADO,WASHINGTON,Production,Tonnes,35007
1997,COLORADO,YUMA,Area Harvested,Hectares,2315.613292
1997,COLORADO,YUMA,Production,Tonnes,117867
1997,COLORADO,BOULDER,Area Harvested,Hectares,480.362282
1997,COLORADO,BOULDER,Production,Tonnes,26960
1997,COLORADO,LARIMER,Area Harvested,Hectares,2023.025314
1997,COLORADO,LARIMER,Production,Tonnes,109210
1997,COLORADO,LOGAN,Area Harvested,Hectares,2898.765818
1997,COLORADO,LOGAN,Production,Tonnes,123106
1997,COLORADO,MORGAN,Area Harvested,Hectares,4770.843254
1997,COLORADO,MORGAN,Production,Tonnes,207195
1997,COLORADO,SEDGWICK,Area Harvested,Hectares,780.639294
1997,COLORADO,SEDGWICK,Production,Tonnes,38807
1997,COLORADO,WELD,Area Harvested,Hectares,10951.207846
1997,COLORADO,WELD,Production,Tonnes,557253
1997,IDAHO,BINGHAM,Area Harvested,Hectares,7118.022054
1997,IDAHO,BINGHAM,Production,Tonnes,452562
1997,IDAHO,POWER,Area Harvested,Hectares,6252.803386
1997,IDAHO,POWER,Production,Tonnes,388330
1997,IDAHO,CASSIA,Area Harvested,Hectares,15732.16825
1997,IDAHO,CASSIA,Production,Tonnes,935149
1997,IDAHO,GOODING,Area Harvested,Hectares,1719.9155
1997,IDAHO,GOODING,Production,Tonnes,115342
1997,IDAHO,JEROME,Area Harvested,Hectares,5678.958638
1997,IDAHO,JEROME,Production,Tonnes,367342
1997,IDAHO,LINCOLN,Area Harvested,Hectares,3898.744924
1997,IDAHO,LINCOLN,Production,Tonnes,237433
1997,IDAHO,MINIDOKA,Area Harvested,Hectares,16843.436006
1997,IDAHO,MINIDOKA,Production,Tonnes,1016588
1997,IDAHO,TWIN FALLS,Area Harvested,Hectares,5741.280282
1997,IDAHO,TWIN FALLS,Production,Tonnes,376507
1997,IDAHO,ADA,Area Harvested,Hectares,1307.945152
1997,IDAHO,ADA,Production,Tonnes,100465
1997,IDAHO,CANYON,Area Harvested,Hectares,5146.391862
1997,IDAHO,CANYON,Production,Tonnes,382459
1997,IDAHO,ELMORE,Area Harvested,Hectares,4160.17208
1997,IDAHO,ELMORE,Production,Tonnes,318038
1997,IDAHO,GEM,Production,Tonnes,3780
1997,IDAHO,OWYHEE,Area Harvested,Hectares,2460.086194
1997,IDAHO,OWYHEE,Production,Tonnes,164040
1997,IDAHO,PAYETTE,Area Harvested,Hectares,1287.306166
1997,IDAHO,PAYETTE,Production,Tonnes,105966
1997,IDAHO,WASHINGTON,Area Harvested,Hectares,766.87997
1997,IDAHO,WASHINGTON,Production,Tonnes,56441
1997,MICHIGAN,GLADWIN,Area Harvested,Hectares,555.633878
1997,MICHIGAN,GLADWIN,Production,Tonnes,22117
1997,MICHIGAN,GRATIOT,Area Harvested,Hectares,6566.435036
1997,MICHIGAN,GRATIOT,Production,Tonnes,299734
1997,MICHIGAN,ISABELLA,Area Harvested,Hectares,1518.786558
1997,MICHIGAN,ISABELLA,Production,Tonnes,63325
1997,MICHIGAN,MIDLAND,Area Harvested,Hectares,1422.875976
1997,MICHIGAN,MIDLAND,Production,Tonnes,58506
1997,MICHIGAN,MONTCALM,Area Harvested,Hectares,196.677396
1997,MICHIGAN,MONTCALM,Production,Tonnes,8070
1997,MICHIGAN,ARENAC,Area Harvested,Hectares,2236.699522
1997,MICHIGAN,ARENAC,Production,Tonnes,102136
1997,MICHIGAN,BAY,Area Harvested,Hectares,7489.523802
1997,MICHIGAN,BAY,Production,Tonnes,330720
1997,MICHIGAN,HURON,Area Harvested,Hectares,18026.73787
1997,MICHIGAN,HURON,Production,Tonnes,884224
1997,MICHIGAN,SAGINAW,Area Harvested,Hectares,7178.320268
